game_date,season,match_up,away_team,home_team,away_min_p,away_max_p,away_weighted_avg_price,away_last_traded_price,home_min_p,home_max_p,home_weighted_avg_price,home_last_traded_price,home_line
2015-11-20,2015-16,Brooklyn @ Boston,Brooklyn Nets,Boston Celtics,4.5,9,5.12,5,1.01,1.31,1.17,1.25,-8.5
2015-11-20,2015-16,Chicago @ Golden State,Chicago Bulls,Golden State Warriors,2.5,100,4.97,5.1,1.01,1.66,1.28,1.25,-8.5
2015-11-20,2015-16,Detroit @ Minnesota,Detroit Pistons,Minnesota Timberwolves,1.01,2.8,1.64,1.82,1.49,13.5,2.32,2.24,2.5
2015-11-20,2015-16,Houston @ Memphis,Houston Rockets,Memphis Grizzlies,2.16,250,4.16,2.38,1.03,2.1,1.37,1.7,-4.5
2015-11-20,2015-16,LA Clippers @ Portland,Los Angeles Clippers,Portland Trail Blazers,1.43,34,1.79,1.6,1.02,3.1,2.09,2.6,3.5
2015-11-20,2015-16,New York @ Oklahoma City,New York Knicks,Oklahoma City Thunder,1.02,3.95,2.03,3.55,1.34,10.5,1.88,1.4,-7.5
2015-11-20,2015-16,Philadelphia @ Charlotte,Philadelphia 76ers,Charlotte Hornets,6,21,7.89,6.4,1.01,1.2,1.09,1.18,-11.5
2015-11-20,2015-16,Phoenix @ Denver,Phoenix Suns,Denver Nuggets,1.03,4.9,1.52,1.68,1.3,6.4,2.23,2.48,2.5
2015-11-21,2015-16,Sacramento @ Orlando,Sacramento Kings,Orlando Magic,1.02,3.3,1.34,2.42,1.6,50,3.47,1.71,-2.5
2015-11-20,2015-16,San Antonio @ New Orleans,San Antonio Spurs,New Orleans Pelicans,1.12,4,1.42,1.32,1.02,6,2.67,4.1,9.5
2015-11-20,2015-16,Toronto @ LA Lakers,Toronto Raptors,Los Angeles Lakers,1.01,2,1.32,1.39,2.02,34,3.95,3.5,7.5
2015-11-20,2015-16,Utah @ Dallas,Utah Jazz,Dallas Mavericks,1.7,10,2.57,2.12,1.05,2.02,1.49,1.9,-2.5
2015-11-21,2015-16,Philadelphia @ Miami,Philadelphia 76ers,Miami Heat,1.25,15,2.67,12,1.04,4.7,1.53,1.1,-12.5
2015-11-21,2015-16,Atlanta @ Cleveland,Atlanta Hawks,Cleveland Cavaliers,3,34,3.94,3.2,1.01,1.49,1.33,1.45,-5.5
2015-11-21,2015-16,Milwaukee @ Indiana,Milwaukee Bucks,Indiana Pacers,2.16,5,2.97,2.9,1.07,1.8,1.46,1.51,-5.5
2015-11-21,2015-16,Washington @ Detroit,Washington Wizards,Detroit Pistons,1.02,3,1.88,1.96,1.22,3.6,2.15,2,-3.5
2015-11-21,2015-16,New York @ Houston,New York Knicks,Houston Rockets,1.03,3,1.87,2.7,1.47,13.5,1.85,1.59,-4.5
2015-11-21,2015-16,Memphis @ San Antonio,Memphis Grizzlies,San Antonio Spurs,3.8,23,5.37,4,1.01,1.35,1.07,1.33,-7.5
2015-11-21,2015-16,Toronto @ LA Clippers,Toronto Raptors,Los Angeles Clippers,1.02,4.4,1.15,3.4,1.3,18,2.61,1.4,-6.5
2015-11-22,2015-16,Boston @ Brooklyn,Boston Celtics,Brooklyn Nets,1.4,13.5,2.4,1.47,1.05,3.35,1.28,3.25,5.5
2015-11-22,2015-16,Phoenix @ New Orleans,Phoenix Suns,New Orleans Pelicans,1.7,3.9,2.15,2.06,1.05,2.5,1.61,1.9,-1.5
2015-11-22,2015-16,Dallas @ Oklahoma City,Dallas Mavericks,Oklahoma City Thunder,1.43,11,2.27,2.48,1.11,3.5,1.74,1.68,-3.5
2015-11-22,2015-16,Golden State @ Denver,Golden State Warriors,Denver Nuggets,1.03,1.23,1.11,1.11,7,26,9.52,10,11.5
2015-11-22,2015-16,Portland @ LA Lakers,Portland Trail Blazers,Los Angeles Lakers,1.04,1.81,1.47,1.73,2.26,13.5,3.09,2.38,3.5
2015-11-23,2015-16,Sacramento @ Charlotte,Sacramento Kings,Charlotte Hornets,2.52,2.82,2.62,NA,1.51,1.65,1.62,NA,-3.5
2015-11-23,2015-16,Orlando @ Cleveland,Orlando Magic,Cleveland Cavaliers,4.5,5.7,5.01,NA,1.22,1.27,1.26,NA,-8.5
2015-11-23,2015-16,New York @ Miami,New York Knicks,Miami Heat,2.7,3.05,2.91,NA,1.49,1.55,1.52,NA,-5.5
2015-11-23,2015-16,Detroit @ Milwaukee,Detroit Pistons,Milwaukee Bucks,1.69,1.87,1.73,NA,2.16,2.46,2.35,NA,2.5
2015-11-23,2015-16,Philadelphia @ Minnesota,Philadelphia 76ers,Minnesota Timberwolves,3.8,4.5,4.2,NA,1.29,1.36,1.32,NA,-7.5
2015-11-23,2015-16,Phoenix @ San Antonio,Phoenix Suns,San Antonio Spurs,4.5,6.6,5.57,NA,1.16,1.27,1.2,NA,-8.5
2015-11-23,2015-16,Oklahoma City @ Utah,Oklahoma City Thunder,Utah Jazz,2.1,2.6,2.29,NA,1.6,2.02,1.79,NA,-3.5
2015-11-24,2015-16,Boston @ Atlanta,Boston Celtics,Atlanta Hawks,2.26,4.8,2.59,2.34,1.02,1.8,1.45,1.74,-2.5
2015-11-24,2015-16,Chicago @ Portland,Chicago Bulls,Portland Trail Blazers,1.08,1.85,1.44,1.72,2.12,8,3.07,2.38,2.5
2015-11-24,2015-16,Dallas @ Memphis,Dallas Mavericks,Memphis Grizzlies,2.2,1000,9.4,2.38,1.02,1.81,1.21,1.72,-2.5
2015-11-24,2015-16,Indiana @ Washington,Indiana Pacers,Washington Wizards,1.02,3.3,1.5,2.3,1.36,100,2.02,1.77,-2.5
2015-11-24,2015-16,LA Clippers @ Denver,Los Angeles Clippers,Denver Nuggets,1.01,1.5,1.12,1.36,3,9.2,4.18,3.55,7.5
2015-11-24,2015-16,LA Lakers @ Golden State,Los Angeles Lakers,Golden State Warriors,15,100,24.89,24,1.01,1.06,1.04,1.03,-16.5
2015-11-25,2015-16,Atlanta @ Minnesota,Atlanta Hawks,Minnesota Timberwolves,1.36,1.96,1.67,1.65,1.18,3.45,1.95,2.5,3.5
2015-11-25,2015-16,Brooklyn @ Oklahoma City,Brooklyn Nets,Oklahoma City Thunder,6,100,9.07,9,1.01,1.33,1.13,1.13,-12.5
2015-11-25,2015-16,Cleveland @ Toronto,Cleveland Cavaliers,Toronto Raptors,1.44,100,1.94,1.72,1.01,3.5,1.49,2.44,1.5
2015-11-25,2015-16,Dallas @ San Antonio,Dallas Mavericks,San Antonio Spurs,3.45,6.6,5.69,6,1.09,1.45,1.22,1.2,-9.5
2015-11-25,2015-16,Memphis @ Houston,Memphis Grizzlies,Houston Rockets,1.04,2.62,2.01,2.62,1.56,8,1.69,1.6,-3.5
2015-11-25,2015-16,Miami @ Detroit,Miami Heat,Detroit Pistons,1.76,34,2.66,2.16,1.01,2.28,1.4,1.86,-1.5
2015-11-25,2015-16,New Orleans @ Phoenix,New Orleans Pelicans,Phoenix Suns,1.09,2.82,2.36,2.6,1.25,3.1,1.64,1.61,-4.5
2015-11-25,2015-16,New York @ Orlando,New York Knicks,Orlando Magic,1.8,15.5,2.58,2.08,1.05,2.36,1.5,1.92,-1.5
2015-11-25,2015-16,Philadelphia @ Boston,Philadelphia 76ers,Boston Celtics,1.2,8.6,3.76,8,1.1,6,1.32,1.13,-10.5
2015-11-25,2015-16,Sacramento @ Milwaukee,Sacramento Kings,Milwaukee Bucks,1.01,2.9,1.6,2.82,1.55,4.8,2.25,1.55,-4.5
2015-11-25,2015-16,Utah @ LA Clippers,Utah Jazz,Los Angeles Clippers,1.02,3,2.04,2.98,1.45,6.8,1.72,1.51,-4.5
2015-11-25,2015-16,Washington @ Charlotte,Washington Wizards,Charlotte Hornets,1.25,26,2.5,2.62,1.03,3.5,1.76,1.62,-3.5
2015-11-27,2015-16,Atlanta @ Memphis,Atlanta Hawks,Memphis Grizzlies,1.05,3.25,2.12,2.38,1.62,4.2,1.76,1.77,-3.5
2015-11-27,2015-16,Chicago @ Indiana,Chicago Bulls,Indiana Pacers,2.22,5,2.59,2.6,1.06,1.72,1.62,1.65,-3.5
2015-11-27,2015-16,Cleveland @ Charlotte,Cleveland Cavaliers,Charlotte Hornets,1.13,3,1.59,1.57,1.3,9,2.11,2.74,4.5
2015-11-27,2015-16,Detroit @ Oklahoma City,Detroit Pistons,Oklahoma City Thunder,1.74,50,4.37,4.5,1.01,1.91,1.35,1.27,-7.5
2015-11-27,2015-16,Golden State @ Phoenix,Golden State Warriors,Phoenix Suns,1.01,1.31,1.14,1.3,4.3,1000,6.84,4.4,8.5
2015-11-27,2015-16,Miami @ New York,Miami Heat,New York Knicks,1.52,1.92,1.82,1.83,1.05,2.3,1.89,2.22,1.5
2015-11-27,2015-16,Milwaukee @ Orlando,Milwaukee Bucks,Orlando Magic,2.38,3.3,2.64,2.5,1.05,1.73,1.65,1.67,-3.5
2015-11-27,2015-16,Minnesota @ Sacramento,Minnesota Timberwolves,Sacramento Kings,1.03,2.48,1.81,2.46,1.6,4.5,1.86,1.72,-1.5
2015-11-27,2015-16,New Orleans @ LA Clippers,New Orleans Pelicans,Los Angeles Clippers,3.3,13,3.77,3.65,1.01,1.44,1.26,1.38,-6.5
2015-11-27,2015-16,Philadelphia @ Houston,Philadelphia 76ers,Houston Rockets,1.4,15,5.87,6.8,1.02,2.54,1.12,1.15,-10.5
2015-11-27,2015-16,San Antonio @ Denver,San Antonio Spurs,Denver Nuggets,1.01,1.8,1.39,1.3,3,8.6,4.7,4.1,8.5
2015-11-27,2015-16,Washington @ Boston,Washington Wizards,Boston Celtics,1.05,9.2,2.96,2.38,1.01,1.79,1.32,1.72,-3.5
2015-11-28,2015-16,Atlanta @ San Antonio,Atlanta Hawks,San Antonio Spurs,2.9,21,4.58,4.1,1.02,1.66,1.24,1.34,-7.5
2015-11-29,2015-16,Boston @ Orlando,Boston Celtics,Orlando Magic,1.6,34,2.11,1.84,1.02,2.38,1.41,2.2,1.5
2015-11-28,2015-16,Brooklyn @ Cleveland,Brooklyn Nets,Cleveland Cavaliers,1.8,9,5.46,4.9,1.09,1.8,1.29,1.25,-10.5
2015-11-28,2015-16,Denver @ Dallas,Denver Nuggets,Dallas Mavericks,2.96,7,4.84,4.8,1.07,1.5,1.27,1.27,-8.5
2015-11-29,2015-16,Detroit @ Brooklyn,Detroit Pistons,Brooklyn Nets,1.4,1.74,1.53,1.53,1.15,4.7,2.35,2.9,4.5
2015-11-28,2015-16,LA Lakers @ Portland,Los Angeles Lakers,Portland Trail Blazers,4.4,11.5,5.51,4.8,1.01,1.29,1.21,1.27,-8.5
2015-11-29,2015-16,Milwaukee @ Charlotte,Milwaukee Bucks,Charlotte Hornets,2,3.85,3.55,3.4,1.1,1.88,1.36,1.4,-6.5
2015-11-28,2015-16,Minnesota @ LA Clippers,Minnesota Timberwolves,Los Angeles Clippers,4.1,20,7.88,5.5,1.01,1.33,1.1,1.21,-8.5
2015-11-28,2015-16,New Orleans @ Utah,New Orleans Pelicans,Utah Jazz,3,13.5,3.5,3.1,1.01,1.48,1.23,1.48,-6.5
2015-11-29,2015-16,Philadelphia @ Memphis,Philadelphia 76ers,Memphis Grizzlies,1.8,12,2.32,11.5,1.03,2.4,1.13,1.1,-11.5
2015-11-29,2015-16,Phoenix @ Toronto,Phoenix Suns,Toronto Raptors,1.2,3,1.7,2.5,1.49,6.4,2.24,1.66,-4.5
2015-11-28,2015-16,Sacramento @ Golden State,Sacramento Kings,Golden State Warriors,15.5,21,18.2,16,1.01,1.15,1.07,1.06,-15.5
2015-11-28,2015-16,Toronto @ Washington,Toronto Raptors,Washington Wizards,1.16,3.45,1.72,1.64,1.14,34,2.5,2.52,2.5
2015-11-29,2015-16,Houston @ New York,Houston Rockets,New York Knicks,1.14,4.3,1.67,1.64,1.1,4.9,1.86,2.54,1.5
2015-11-29,2015-16,Indiana @ LA Lakers,Indiana Pacers,Los Angeles Lakers,1.02,1.28,1.17,1.21,5.1,34,6.49,5.7,9.5
2015-11-30,2015-16,San Antonio @ Chicago,San Antonio Spurs,Chicago Bulls,1.3,9.4,1.64,1.61,1.1,2.62,2.05,2.6,3.5
2015-11-30,2015-16,Portland @ LA Clippers,Portland Trail Blazers,Los Angeles Clippers,2.48,20,4.41,3.85,1.03,1.69,1.25,1.31,-7.5
2015-11-30,2015-16,Oklahoma City @ Atlanta,Oklahoma City Thunder,Atlanta Hawks,1.38,4.2,1.97,1.7,1.08,4.1,1.55,2.44,2.5
2015-11-30,2015-16,Houston @ Detroit,Houston Rockets,Detroit Pistons,2.28,26,4.53,2.6,1.03,1.77,1.13,1.62,-4.5
2015-11-30,2015-16,Golden State @ Utah,Golden State Warriors,Utah Jazz,1.04,2.12,1.27,1.33,3.85,1000,5.43,4.1,8.5
2015-11-30,2015-16,Denver @ Milwaukee,Denver Nuggets,Milwaukee Bucks,2.3,30,2.64,2.54,1.02,1.73,1.38,1.64,-3.5
2015-11-30,2015-16,Dallas @ Sacramento,Dallas Mavericks,Sacramento Kings,1.4,21,2.73,2.14,1.01,2.5,1.62,1.85,1.5
2015-11-30,2015-16,Boston @ Miami,Boston Celtics,Miami Heat,1.08,3.6,2.02,2.68,1.45,6.2,1.76,1.59,-5.5
2015-12-01,2015-16,Dallas @ Portland,Dallas Mavericks,Portland Trail Blazers,1.06,26,1.88,2.06,1.04,210,1.92,1.91,-1.5
2015-12-01,2015-16,LA Lakers @ Philadelphia,Los Angeles Lakers,Philadelphia 76ers,1.22,5.5,1.38,2.22,1.03,4.1,1.18,1.83,-1.5
2015-12-01,2015-16,Memphis @ New Orleans,Memphis Grizzlies,New Orleans Pelicans,1.08,3.5,1.49,2.02,1.35,5.2,2.01,1.98,-1.5
2015-12-01,2015-16,Orlando @ Minnesota,Orlando Magic,Minnesota Timberwolves,1.01,2.36,1.95,2.12,1.7,14,2.83,1.87,-1.5
2015-12-01,2015-16,Phoenix @ Brooklyn,Phoenix Suns,Brooklyn Nets,1.15,11,1.81,1.63,1.18,3.45,1.76,2.58,3.5
2015-12-01,2015-16,Washington @ Cleveland,Washington Wizards,Cleveland Cavaliers,1.01,6,1.33,5.1,1.16,50,1.68,1.24,-9.5
2015-12-02,2015-16,Toronto @ Atlanta,Toronto Raptors,Atlanta Hawks,1.2,9.4,2.32,2.62,1.07,2,1.46,1.57,-3.5
2015-12-02,2015-16,Phoenix @ Detroit,Phoenix Suns,Detroit Pistons,1.08,3.4,2.05,2.6,1.14,11,1.76,1.68,-3.5
2015-12-02,2015-16,Philadelphia @ New York,Philadelphia 76ers,New York Knicks,4.5,9.2,4.76,4.7,1.08,1.29,1.23,1.27,-8.5
2015-12-02,2015-16,New Orleans @ Houston,New Orleans Pelicans,Houston Rockets,1.46,10.5,2.68,2.62,1.01,2.16,1.37,1.67,-2.5
2015-12-02,2015-16,Milwaukee @ San Antonio,Milwaukee Bucks,San Antonio Spurs,8,12,9.1,9.2,1.07,1.15,1.11,1.12,-12.5
2015-12-02,2015-16,LA Lakers @ Washington,Los Angeles Lakers,Washington Wizards,1.04,7.4,3.02,6.2,1.17,100,1.37,1.19,-9.5
2015-12-02,2015-16,Indiana @ LA Clippers,Indiana Pacers,Los Angeles Clippers,1.01,2.2,1.46,1.75,1.7,100,2.84,2.26,-3.5
2015-12-02,2015-16,Golden State @ Charlotte,Golden State Warriors,Charlotte Hornets,1.01,1.26,1.12,1.24,4.7,11.5,7.18,4.9,9.5
2015-12-02,2015-16,Denver @ Chicago,Denver Nuggets,Chicago Bulls,3.9,17.5,7.34,5.9,1.06,1.76,1.24,1.21,-9.5
2015-12-03,2015-16,Boston @ Sacramento,Boston Celtics,Sacramento Kings,1.01,1.91,1.13,1.79,2.1,26,4.25,2.26,2.5
2015-12-03,2015-16,Denver @ Toronto,Denver Nuggets,Toronto Raptors,1.01,6.4,1.6,6,1.18,50,1.6,1.19,-10.5
2015-12-03,2015-16,Indiana @ Portland,Indiana Pacers,Portland Trail Blazers,1.39,21,2.02,1.74,1.01,3.85,1.21,2.3,1.5
2015-12-03,2015-16,Oklahoma City @ Miami,Oklahoma City Thunder,Miami Heat,1.33,2.36,1.55,1.53,1.01,3.6,2.59,2.86,2.5
2015-12-03,2015-16,Orlando @ Utah,Orlando Magic,Utah Jazz,1.03,4.1,2.1,2.6,1.3,17.5,1.77,1.62,-4.5
2015-12-03,2015-16,San Antonio @ Memphis,San Antonio Spurs,Memphis Grizzlies,1.04,1.97,1.6,1.69,2.04,6.8,3.37,2.44,3.5
2015-12-04,2015-16,Brooklyn @ New York,Brooklyn Nets,New York Knicks,2.04,400,3.15,2.66,1.02,1.71,1.48,1.63,-3.5
2015-12-04,2015-16,Cleveland @ New Orleans,Cleveland Cavaliers,New Orleans Pelicans,1.08,15,1.82,1.53,1.01,12,1.62,2.8,4.5
2015-12-05,2015-16,Denver @ Philadelphia,Denver Nuggets,Philadelphia 76ers,1.02,4.7,1.67,1.72,1.24,21,2.21,2.36,3.5
2015-12-05,2015-16,Golden State @ Toronto,Golden State Warriors,Toronto Raptors,1.01,2.44,1.29,1.3,1.74,7.2,4.49,4.1,7.5
2015-12-04,2015-16,Houston @ Dallas,Houston Rockets,Dallas Mavericks,1.17,3.9,2,2.9,1.38,3.8,1.82,1.53,-5.5
2015-12-04,2015-16,LA Lakers @ Atlanta,Los Angeles Lakers,Atlanta Hawks,5,36,10.59,7.8,1.02,1.18,1.11,1.16,-11.5
2015-12-04,2015-16,Milwaukee @ Detroit,Milwaukee Bucks,Detroit Pistons,2.34,190,3.99,3.35,1.01,1.46,1.2,1.4,-6.5
2015-12-04,2015-16,Phoenix @ Washington,Phoenix Suns,Washington Wizards,1.15,4.7,1.67,1.7,1.05,7,2.11,2.44,1.5
2015-12-05,2015-16,Boston @ San Antonio,Boston Celtics,San Antonio Spurs,4.6,5.2,4.98,5.1,1.03,1.5,1.17,1.24,-9.5
2015-12-05,2015-16,Charlotte @ Chicago,Charlotte Hornets,Chicago Bulls,1.12,4.2,2.37,3.15,1.25,2.42,1.49,1.46,-5.5
2015-12-05,2015-16,Cleveland @ Miami,Cleveland Cavaliers,Miami Heat,2,26,3.25,2.9,1.01,2.02,1.41,1.55,-2.5
2015-12-06,2015-16,Dallas @ Washington,Dallas Mavericks,Washington Wizards,1.03,3.1,1.84,1.8,1.65,9.4,2.36,2.26,1.5
2015-12-06,2015-16,Golden State @ Brooklyn,Golden State Warriors,Brooklyn Nets,1.03,1.6,1.12,1.18,3.05,34,6.73,6.2,10.5
2015-12-05,2015-16,Indiana @ Utah,Indiana Pacers,Utah Jazz,1.01,10,1.69,1.84,1.21,13,1.72,2.2,1.5
2015-12-06,2015-16,LA Lakers @ Detroit,Los Angeles Lakers,Detroit Pistons,5,11,6.24,5.6,1.02,1.24,1.21,1.23,-9.5
2015-12-05,2015-16,New York @ Milwaukee,New York Knicks,Milwaukee Bucks,1.64,13.5,2.92,1.8,1.01,2.32,1.67,2.18,1.5
2015-12-05,2015-16,Orlando @ LA Clippers,Orlando Magic,Los Angeles Clippers,1.08,100,1.74,2.26,1.01,13.5,1.88,1.75,-2.5
2015-12-06,2015-16,Phoenix @ Memphis,Phoenix Suns,Memphis Grizzlies,2.2,6.4,2.98,3,1.05,2.28,1.66,1.48,-5.5
2015-12-05,2015-16,Portland @ Minnesota,Portland Trail Blazers,Minnesota Timberwolves,1.01,2.52,2.02,2.16,1.18,21,1.85,1.87,-2.5
2015-12-05,2015-16,Sacramento @ Houston,Sacramento Kings,Houston Rockets,1.89,7,4.11,2.54,1.15,2.08,1.61,1.66,-3.5
2015-12-06,2015-16,Sacramento @ Oklahoma City,Sacramento Kings,Oklahoma City Thunder,1.35,22,2.63,6.8,1.04,5,1.14,1.17,-11.5
2015-12-07,2015-16,Boston @ New Orleans,Boston Celtics,New Orleans Pelicans,1.09,2.06,1.72,1.97,1.7,1000,3.2,2.02,-1.5
2015-12-07,2015-16,Dallas @ New York,Dallas Mavericks,New York Knicks,1.01,2.08,1.14,2,1.99,5.4,2.97,1.99,2.5
2015-12-07,2015-16,Detroit @ Charlotte,Detroit Pistons,Charlotte Hornets,2.24,34,4.28,2.3,1.01,1.8,1.47,1.77,-3.5
2015-12-07,2015-16,LA Clippers @ Minnesota,Los Angeles Clippers,Minnesota Timberwolves,1.05,2.28,1.67,1.62,1.32,15,2.18,2.5,1.5
2015-12-07,2015-16,LA Lakers @ Toronto,Los Angeles Lakers,Toronto Raptors,4.4,100,7.49,8.6,1.04,1.4,1.14,1.13,-13.5
2015-12-07,2015-16,Phoenix @ Chicago,Phoenix Suns,Chicago Bulls,1.12,8.6,4.93,3.7,1.11,2.3,1.39,1.37,-6.5
2015-12-07,2015-16,Portland @ Milwaukee,Portland Trail Blazers,Milwaukee Bucks,1.05,4.2,1.48,1.84,1.03,12,1.71,2.2,1.5
2015-12-07,2015-16,San Antonio @ Philadelphia,San Antonio Spurs,Philadelphia 76ers,1.03,1.2,1.14,1.17,6.4,38,10.4,6.4,13.5
2015-12-07,2015-16,Washington @ Miami,Washington Wizards,Miami Heat,1.12,13,2.54,4.4,1.17,5,1.47,1.33,-8.5
2015-12-08,2015-16,Golden State @ Indiana,Golden State Warriors,Indiana Pacers,1.01,1.64,1.21,1.46,2.6,100,6.28,3.2,5.5
2015-12-08,2015-16,Houston @ Brooklyn,Houston Rockets,Brooklyn Nets,1.5,17.5,1.85,1.55,1.05,3,1.47,2.98,4.5
2015-12-08,2015-16,Oklahoma City @ Memphis,Oklahoma City Thunder,Memphis Grizzlies,1.06,1.89,1.64,1.81,2.12,5.5,2.35,2.24,2.5
2015-12-08,2015-16,Orlando @ Denver,Orlando Magic,Denver Nuggets,1.07,2.54,1.81,1.69,1.63,4.5,2.23,2.48,3.5
2015-12-08,2015-16,Portland @ Cleveland,Portland Trail Blazers,Cleveland Cavaliers,1.34,18,4.91,5.2,1.01,3.85,1.27,1.23,-9.5
2015-12-08,2015-16,Utah @ Sacramento,Utah Jazz,Sacramento Kings,2.08,13.5,3.16,2.3,1.01,1.87,1.31,1.78,-2.5
2015-12-09,2015-16,Atlanta @ Dallas,Atlanta Hawks,Dallas Mavericks,1.12,2.76,1.76,1.87,1.3,6,2.25,2.2,1.5
2015-12-09,2015-16,Chicago @ Boston,Chicago Bulls,Boston Celtics,1.9,15,2.44,2.46,1.01,2.14,1.48,1.67,-3.5
2015-12-09,2015-16,Houston @ Washington,Houston Rockets,Washington Wizards,1.04,2.72,2.14,2.6,1.28,5,1.75,1.62,-2.5
2015-12-09,2015-16,LA Clippers @ Milwaukee,Los Angeles Clippers,Milwaukee Bucks,1.01,2.5,1.13,1.48,1.83,10,4.44,3.1,5.5
2015-12-09,2015-16,LA Lakers @ Minnesota,Los Angeles Lakers,Minnesota Timberwolves,1.42,8.6,3.98,4,1.09,3,1.41,1.32,-7.5
2015-12-09,2015-16,Memphis @ Detroit,Memphis Grizzlies,Detroit Pistons,1.77,5.6,2.68,2.68,1.1,3.2,1.63,1.6,-3.5
2015-12-09,2015-16,Miami @ Charlotte,Miami Heat,Charlotte Hornets,1.9,12.5,2.87,2,1.01,2.1,1.3,2,1.5
2015-12-09,2015-16,New York @ Utah,New York Knicks,Utah Jazz,2.2,120,11.03,2.36,1.01,1.75,1.09,1.73,-3.5
2015-12-09,2015-16,Orlando @ Phoenix,Orlando Magic,Phoenix Suns,2.04,7.6,4.4,2.82,1.05,2.02,1.33,1.53,-4.5
2015-12-09,2015-16,San Antonio @ Toronto,San Antonio Spurs,Toronto Raptors,1.42,6,2.15,1.45,1.01,3.4,1.41,3.2,4.5
2015-12-10,2015-16,Atlanta @ Oklahoma City,Atlanta Hawks,Oklahoma City Thunder,4,17.5,4.75,4.1,1.04,1.35,1.18,1.32,-7.5
2015-12-10,2015-16,LA Clippers @ Chicago,Los Angeles Clippers,Chicago Bulls,1.5,10,2.19,1.91,1.01,3,1.63,2.1,-1.5
2015-12-10,2015-16,New York @ Sacramento,New York Knicks,Sacramento Kings,3.25,26,5.03,3.4,1.02,1.7,1.28,1.4,-6.5
2015-12-10,2015-16,Philadelphia @ Brooklyn,Philadelphia 76ers,Brooklyn Nets,2.08,1000,5.07,3.6,1.01,1.97,1.35,1.37,-7.5
2015-12-11,2015-16,Charlotte @ Memphis,Charlotte Hornets,Memphis Grizzlies,1.01,4.3,1.67,2.28,1.3,4.3,1.71,1.73,-2.5
2015-12-11,2015-16,Cleveland @ Orlando,Cleveland Cavaliers,Orlando Magic,1.01,1.74,1.46,1.68,2.28,1000,4.59,2.48,3.5
2015-12-11,2015-16,Detroit @ Philadelphia,Detroit Pistons,Philadelphia 76ers,1.01,1.39,1.23,1.23,4.2,17.5,6.33,5.1,8.5
2015-12-11,2015-16,Golden State @ Boston,Golden State Warriors,Boston Celtics,1.08,3.75,1.55,1.53,1.35,10.5,3.13,3.1,5.5
2015-12-11,2015-16,LA Clippers @ Brooklyn,Los Angeles Clippers,Brooklyn Nets,1.01,1.89,1.1,1.37,2.12,50,7.07,3.75,6.5
2015-12-11,2015-16,LA Lakers @ San Antonio,Los Angeles Lakers,San Antonio Spurs,8.6,1000,22.41,19,1.01,1.19,1.06,1.05,-14.5
2015-12-11,2015-16,Miami @ Indiana,Miami Heat,Indiana Pacers,1.75,11,3.07,2.92,1.05,2.32,1.5,1.54,-4.5
2015-12-11,2015-16,Milwaukee @ Toronto,Milwaukee Bucks,Toronto Raptors,3.8,8.6,5.21,4.2,1.05,1.64,1.3,1.3,-7.5
2015-12-11,2015-16,Minnesota @ Denver,Minnesota Timberwolves,Denver Nuggets,1.05,11,1.71,2.06,1.1,6,1.81,1.97,1.5
2015-12-11,2015-16,Oklahoma City @ Utah,Oklahoma City Thunder,Utah Jazz,1.01,1.78,1.44,1.67,2.38,11,3.66,2.42,2.5
2015-12-11,2015-16,Portland @ Phoenix,Portland Trail Blazers,Phoenix Suns,1.02,3.5,1.96,2.64,1.37,7.6,2.4,1.6,-4.5
2015-12-11,2015-16,Washington @ New Orleans,Washington Wizards,New Orleans Pelicans,1.32,3.55,2.25,2.6,1.11,4.8,1.66,1.62,-3.5
2015-12-12,2015-16,Boston @ Charlotte,Boston Celtics,Charlotte Hornets,1.09,3.2,1.66,2.42,1.58,100,2.33,1.69,-2.5
2015-12-12,2015-16,Golden State @ Milwaukee,Golden State Warriors,Milwaukee Bucks,1.2,1000,1.69,1.22,1.01,5.9,1.35,5.5,7.5
2015-12-12,2015-16,Indiana @ Detroit,Indiana Pacers,Detroit Pistons,1.61,110,3.66,2.04,1.2,2.08,1.92,1.92,1.5
2015-12-12,2015-16,LA Lakers @ Houston,Los Angeles Lakers,Houston Rockets,7,50,11.86,7.8,1.02,1.24,1.05,1.15,-11.5
2015-12-13,2015-16,Memphis @ Miami,Memphis Grizzlies,Miami Heat,1.1,2.62,1.64,2.42,1.16,9.2,2.01,1.7,-2.5
2015-12-13,2015-16,Minnesota @ Phoenix,Minnesota Timberwolves,Phoenix Suns,2.04,3.1,2.96,3,1.02,1.59,1.36,1.48,-4.5
2015-12-12,2015-16,New Orleans @ Chicago,New Orleans Pelicans,Chicago Bulls,1.69,4.4,3.69,4.2,1.04,2.66,1.79,1.31,-6.5
2015-12-12,2015-16,New York @ Portland,New York Knicks,Portland Trail Blazers,1.02,7.2,1.83,2.48,1.15,50,1.76,1.66,-3.5
2015-12-13,2015-16,Philadelphia @ Toronto,Philadelphia 76ers,Toronto Raptors,5,26,9.6,8.8,1.01,1.25,1.11,1.13,-11.5
2015-12-12,2015-16,San Antonio @ Atlanta,San Antonio Spurs,Atlanta Hawks,1.03,1.77,1.48,1.72,2.3,100,2.68,2.34,3.5
2015-12-12,2015-16,Washington @ Dallas,Washington Wizards,Dallas Mavericks,1.01,3.75,1.94,3.45,1.35,100,1.84,1.4,-6.5
