game_date,season,match_up,away_team,home_team,away_min_p,away_max_p,away_weighted_avg_price,away_last_traded_price,home_min_p,home_max_p,home_weighted_avg_price,home_last_traded_price,home_line
2016-11-16,2016-17,Dallas Mavericks @ Boston Celtics,Dallas Mavericks,Boston Celtics,2.2,8,3.42,3.3,1.16,1.88,1.4,1.42,-7.5
2016-11-16,2016-17,Detroit Pistons @ New York Knicks,Detroit Pistons,New York Knicks,2,3.1,2.16,2.1,1.06,1.9,1.82,1.87,-2.5
2016-11-16,2016-17,Golden State Warriors @ Toronto Raptors,Golden State Warriors,Toronto Raptors,1.05,1.95,1.4,1.42,2.16,21,3.51,3.35,5.5
2016-11-16,2016-17,Houston Rockets @ Oklahoma City Thunder,Houston Rockets,Oklahoma City Thunder,1.23,3.85,2.2,2.28,1.03,3.05,1.82,1.79,-1.5
2016-11-16,2016-17,Memphis Grizzlies @ Los Angeles Clippers,Memphis Grizzlies,Los Angeles Clippers,1.01,12,2.06,10,1.08,4,1.42,1.11,-12.5
2016-11-16,2016-17,Milwaukee Bucks @ Atlanta Hawks,Milwaukee Bucks,Atlanta Hawks,2.74,18,3.11,3,1.05,1.65,1.46,1.5,-7.5
2016-11-16,2016-17,New Orleans Pelicans @ Orlando Magic,New Orleans Pelicans,Orlando Magic,2.6,4.3,3.8,3.9,1.01,1.68,1.38,1.34,-4.5
2016-11-16,2016-17,Phoenix Suns @ Denver Nuggets,Phoenix Suns,Denver Nuggets,2.66,14.5,2.76,2.82,1.04,2,1.43,1.55,-4.5
2016-11-16,2016-17,San Antonio Spurs @ Sacramento Kings,San Antonio Spurs,Sacramento Kings,1.01,1.51,1.23,1.47,3.05,8.8,3.31,3.15,5.5
2016-11-16,2016-17,Washington Wizards @ Philadelphia 76ers,Washington Wizards,Philadelphia 76ers,1.39,15.5,1.58,1.39,1.06,3.6,2.75,3.6,6.5
2016-11-17,2016-17,Chicago Bulls @ Utah Jazz,Chicago Bulls,Utah Jazz,1.03,3,2.04,2.36,1.5,110,1.94,1.73,-3.5
2016-11-17,2016-17,Milwaukee Bucks @ Miami Heat,Milwaukee Bucks,Miami Heat,1.59,2.6,2.43,2.56,1.03,2,1.64,1.64,-3.5
2016-11-17,2016-17,New York Knicks @ Washington Wizards,New York Knicks,Washington Wizards,2.02,150,2.75,2.9,1.02,1.87,1.56,1.52,-2.5
2016-11-17,2016-17,Philadelphia 76ers @ Minnesota Timberwolves,Philadelphia 76ers,Minnesota Timberwolves,6.2,110,9.71,7.8,1.05,1.19,1.15,1.15,-11.5
2016-11-17,2016-17,Portland Trail Blazers @ Houston Rockets,Portland Trail Blazers,Houston Rockets,2.48,21,3.07,2.96,1.01,1.68,1.44,1.51,-3.5
2016-11-18,2016-17,Golden State Warriors @ Boston Celtics,Golden State Warriors,Boston Celtics,1.01,1.41,1.27,1.24,3.6,5.1,4.25,5,7.5
2016-11-19,2016-17,Utah Jazz @ Houston Rockets,Utah Jazz,Houston Rockets,3,18,3.65,3.75,1.01,1.5,1.32,1.36,-5.5
2016-11-18,2016-17,Toronto Raptors @ Denver Nuggets,Toronto Raptors,Denver Nuggets,1.01,3.5,1.64,1.63,1.57,1000,8.63,2.58,3.5
2016-11-18,2016-17,San Antonio Spurs @ Los Angeles Lakers,San Antonio Spurs,Los Angeles Lakers,1.06,1.5,1.3,1.34,3.05,15,3.8,4.1,6.5
2016-11-18,2016-17,Portland Trail Blazers @ New Orleans Pelicans,Portland Trail Blazers,New Orleans Pelicans,1.47,5.9,1.97,1.99,1.03,2.7,1.91,2.08,1.5
2016-11-18,2016-17,Phoenix Suns @ Indiana Pacers,Phoenix Suns,Indiana Pacers,1.09,4.2,2.48,2.72,1.31,15,1.48,1.57,-7.5
2016-11-18,2016-17,Memphis Grizzlies @ Dallas Mavericks,Memphis Grizzlies,Dallas Mavericks,1.01,1.8,1.54,1.65,1.83,4.3,2.53,2.54,2.5
2016-11-18,2016-17,Los Angeles Clippers @ Sacramento Kings,Los Angeles Clippers,Sacramento Kings,1.02,1.35,1.26,1.29,3.55,26,4.95,4.7,7.5
2016-11-18,2016-17,Detroit Pistons @ Cleveland Cavaliers,Detroit Pistons,Cleveland Cavaliers,3.8,12,4.84,4.7,1.05,1.3,1.21,1.27,-9.5
2016-11-18,2016-17,Brooklyn Nets @ Oklahoma City Thunder,Brooklyn Nets,Oklahoma City Thunder,3.5,1000,7.58,5.5,1.01,1.62,1.2,1.23,-9.5
2016-11-18,2016-17,Atlanta Hawks @ Charlotte Hornets,Atlanta Hawks,Charlotte Hornets,1.18,9,1.93,2.24,1.13,3.35,1.73,1.79,-2.5
2016-11-20,2016-17,Atlanta Hawks @ New York Knicks,Atlanta Hawks,New York Knicks,1.41,18,1.73,1.6,1.01,2.68,2,2.68,2.5
2016-11-19,2016-17,Boston Celtics @ Detroit Pistons,Boston Celtics,Detroit Pistons,1.1,2.98,2.11,2.2,1.35,4,1.79,1.82,-2.5
2016-11-19,2016-17,Charlotte Hornets @ New Orleans Pelicans,Charlotte Hornets,New Orleans Pelicans,1.06,110,1.85,1.84,1.13,13.5,2.06,2.18,5.5
2016-11-19,2016-17,Chicago Bulls @ Los Angeles Clippers,Chicago Bulls,Los Angeles Clippers,1.4,18,2.24,4.4,1.03,3.2,1.36,1.3,-6.5
2016-11-19,2016-17,Dallas Mavericks @ Orlando Magic,Dallas Mavericks,Orlando Magic,2.3,5,4.07,4.1,1.13,1.5,1.3,1.3,-6.5
2016-11-19,2016-17,Golden State Warriors @ Milwaukee Bucks,Golden State Warriors,Milwaukee Bucks,1.02,1.46,1.24,1.25,3.1,15.5,4.54,5.1,8.5
2016-11-19,2016-17,Miami Heat @ Washington Wizards,Miami Heat,Washington Wizards,1.01,3,1.84,2.82,1.44,2.5,1.56,1.51,-4.5
2016-11-19,2016-17,Minnesota Timberwolves @ Memphis Grizzlies,Minnesota Timberwolves,Memphis Grizzlies,1.67,1000,2.16,2.04,1.03,2.58,1.81,1.99,1.5
2016-11-19,2016-17,Phoenix Suns @ Philadelphia 76ers,Phoenix Suns,Philadelphia 76ers,1.43,4,1.88,1.82,1.26,2.28,1.91,2.24,1.5
2016-11-20,2016-17,Portland Trail Blazers @ Brooklyn Nets,Portland Trail Blazers,Brooklyn Nets,1.01,1.71,1.47,1.58,2.58,6.4,3.03,2.74,4.5
2016-11-20,2016-17,Chicago Bulls @ Los Angeles Lakers,Chicago Bulls,Los Angeles Lakers,1.01,2.82,1.8,2.22,1.5,18,1.95,1.84,2.5
2016-11-20,2016-17,Indiana Pacers @ Oklahoma City Thunder,Indiana Pacers,Oklahoma City Thunder,1.04,5.8,2.87,5.6,1.21,15.5,1.34,1.25,-10.5
2016-11-20,2016-17,Toronto Raptors @ Sacramento Kings,Toronto Raptors,Sacramento Kings,1.35,2.74,1.68,1.66,1.41,3.75,2.32,2.52,3.5
2016-11-20,2016-17,Utah Jazz @ Denver Nuggets,Utah Jazz,Denver Nuggets,2.32,6.6,2.72,2.58,1.09,1.76,1.66,1.63,-2.5
2016-11-21,2016-17,Boston Celtics @ Minnesota Timberwolves,Boston Celtics,Minnesota Timberwolves,1.1,2,1.88,1.85,1.07,18,1.91,2.14,2.5
2016-11-21,2016-17,Dallas Mavericks @ San Antonio Spurs,Dallas Mavericks,San Antonio Spurs,2.4,25,13.2,15,1.04,1.75,1.11,1.07,-16.5
2016-11-21,2016-17,Golden State Warriors @ Indiana Pacers,Golden State Warriors,Indiana Pacers,1.01,1.13,1.08,1.07,7.8,18,14.06,18,13.5
2016-11-21,2016-17,Houston Rockets @ Detroit Pistons,Houston Rockets,Detroit Pistons,1.18,2.52,1.8,1.8,1.6,2.44,2.1,2.28,2.5
2016-11-21,2016-17,Memphis Grizzlies @ Charlotte Hornets,Memphis Grizzlies,Charlotte Hornets,1.01,3.35,1.86,2.9,1.41,20,1.97,1.52,-5.5
2016-11-21,2016-17,Miami Heat @ Philadelphia 76ers,Miami Heat,Philadelphia 76ers,1.35,4.8,1.6,1.56,1.01,3.2,2.67,2.76,4.5
2016-11-21,2016-17,Orlando Magic @ Milwaukee Bucks,Orlando Magic,Milwaukee Bucks,2.5,15,3.06,3.55,1.07,1.9,1.43,1.38,-5.5
2016-11-21,2016-17,Phoenix Suns @ Washington Wizards,Phoenix Suns,Washington Wizards,2,5.5,3.87,3.95,1.18,2.6,1.35,1.35,-8.5
2016-11-21,2016-17,Toronto Raptors @ Los Angeles Clippers,Toronto Raptors,Los Angeles Clippers,4.2,15.5,5.23,5.1,1.01,1.32,1.18,1.23,-8.5
2016-11-22,2016-17,Portland Trail Blazers @ New York Knicks,Portland Trail Blazers,New York Knicks,1.48,4.6,2.14,2.1,1.11,2.4,1.8,1.9,-1.5
2016-11-22,2016-17,Oklahoma City Thunder @ Los Angeles Lakers,Oklahoma City Thunder,Los Angeles Lakers,1.52,9.2,1.79,1.65,1.04,2.56,1.86,2.52,2.5
2016-11-22,2016-17,New Orleans Pelicans @ Atlanta Hawks,New Orleans Pelicans,Atlanta Hawks,1.02,5,1.38,4.5,1.25,50,1.59,1.28,-7.5
2016-11-22,2016-17,Chicago Bulls @ Denver Nuggets,Chicago Bulls,Denver Nuggets,1.28,2.72,1.85,1.83,1.01,3.5,1.91,2.18,2.5
2016-11-23,2016-17,Atlanta Hawks @ Indiana Pacers,Atlanta Hawks,Indiana Pacers,1.02,2,1.67,1.98,1.9,5,2.09,2.02,1.5
2016-11-23,2016-17,Boston Celtics @ Brooklyn Nets,Boston Celtics,Brooklyn Nets,1.15,1.35,1.33,1.35,3.8,6,4.05,3.85,7.5
2016-11-23,2016-17,Denver Nuggets @ Utah Jazz,Denver Nuggets,Utah Jazz,2.7,4.3,3.89,4.2,1.14,1.58,1.33,1.3,-6.5
2016-11-23,2016-17,Los Angeles Clippers @ Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,1.05,1.36,1.18,1.19,3.8,26,6.14,6,9.5
2016-11-23,2016-17,Los Angeles Lakers @ Golden State Warriors,Los Angeles Lakers,Golden State Warriors,5.1,50,24.07,23,1.03,1.05,1.04,1.04,-16.5
2016-11-23,2016-17,Memphis Grizzlies @ Philadelphia 76ers,Memphis Grizzlies,Philadelphia 76ers,1.01,1.95,1.45,1.45,1.41,7.2,2.82,3.15,4.5
2016-11-23,2016-17,Miami Heat @ Detroit Pistons,Miami Heat,Detroit Pistons,2.72,2.9,2.81,2.76,1.13,1.58,1.53,1.57,-4.5
2016-11-23,2016-17,Minnesota Timberwolves @ New Orleans Pelicans,Minnesota Timberwolves,New Orleans Pelicans,1.41,50,2.17,1.81,1.02,2.5,1.86,2.24,2.5
2016-11-23,2016-17,Oklahoma City Thunder @ Sacramento Kings,Oklahoma City Thunder,Sacramento Kings,2.14,5,2.37,2.14,1.03,1.84,1.68,1.84,-2.5
2016-11-23,2016-17,Phoenix Suns @ Orlando Magic,Phoenix Suns,Orlando Magic,1.11,2.76,2.65,2.68,1.54,2.88,1.65,1.59,-4.5
2016-11-23,2016-17,Portland Trail Blazers @ Cleveland Cavaliers,Portland Trail Blazers,Cleveland Cavaliers,6.8,22,8.56,9,1.01,1.14,1.12,1.13,-11.5
2016-11-23,2016-17,San Antonio Spurs @ Charlotte Hornets,San Antonio Spurs,Charlotte Hornets,1.01,1.65,1.48,1.49,2.5,10.5,2.98,3,4.5
2016-11-23,2016-17,Toronto Raptors @ Houston Rockets,Toronto Raptors,Houston Rockets,1.04,2.64,2.22,2.6,1.6,21,2.05,1.63,-3.5
2016-11-25,2016-17,San Antonio Spurs @ Boston Celtics,San Antonio Spurs,Boston Celtics,1.02,2.5,1.76,1.66,1.7,4.3,2.35,2.32,3.5
2016-11-25,2016-17,Atlanta Hawks @ Utah Jazz,Atlanta Hawks,Utah Jazz,2.3,4.6,2.47,2.42,1.3,1.83,1.66,1.66,-2.5
2016-11-25,2016-17,Brooklyn Nets @ Indiana Pacers,Brooklyn Nets,Indiana Pacers,3.15,4.7,3.44,3.2,1.01,1.6,1.39,1.46,-8.5
2016-11-25,2016-17,Charlotte Hornets @ New York Knicks,Charlotte Hornets,New York Knicks,1.38,4,2.08,1.87,1.17,2.5,2.07,2.12,1.5
2016-11-25,2016-17,Chicago Bulls @ Philadelphia 76ers,Chicago Bulls,Philadelphia 76ers,1.05,1.35,1.24,1.25,3.8,5.1,4.89,5,9.5
2016-11-25,2016-17,Dallas Mavericks @ Cleveland Cavaliers,Dallas Mavericks,Cleveland Cavaliers,12,15,12.73,12,1.01,1.1,1.08,1.09,-13.5
2016-11-25,2016-17,Golden State Warriors @ Los Angeles Lakers,Golden State Warriors,Los Angeles Lakers,1.02,1.13,1.09,1.09,8.4,34,12.52,11.5,13.5
2016-11-25,2016-17,Houston Rockets @ Sacramento Kings,Houston Rockets,Sacramento Kings,1.08,1.72,1.59,1.66,2.4,2.54,2.49,2.5,3.5
2016-11-25,2016-17,Los Angeles Clippers @ Detroit Pistons,Los Angeles Clippers,Detroit Pistons,1.35,1000,2.06,1.39,1.04,3.75,2.02,3.55,6.5
2016-11-25,2016-17,Miami Heat @ Memphis Grizzlies,Miami Heat,Memphis Grizzlies,1.04,3.4,2.43,2.96,1.36,100,1.51,1.52,-6.5
2016-11-25,2016-17,Minnesota Timberwolves @ Phoenix Suns,Minnesota Timberwolves,Phoenix Suns,1.02,5.1,1.84,1.76,1.18,18,2.18,2.28,6.5
2016-11-25,2016-17,New Orleans Pelicans @ Portland Trail Blazers,New Orleans Pelicans,Portland Trail Blazers,2.18,1000,4.09,2.62,1.03,1.7,1.4,1.6,-4.5
2016-11-25,2016-17,Oklahoma City Thunder @ Denver Nuggets,Oklahoma City Thunder,Denver Nuggets,1.01,2.5,1.83,1.76,1.11,15.5,2.17,2.34,3.5
2016-11-25,2016-17,Toronto Raptors @ Milwaukee Bucks,Toronto Raptors,Milwaukee Bucks,1.04,1.76,1.5,1.64,2.36,6,2.6,2.5,3.5
2016-11-25,2016-17,Washington Wizards @ Orlando Magic,Washington Wizards,Orlando Magic,1.01,2.5,1.85,1.83,1.63,1000,2.62,2.18,2.5
2016-11-27,2016-17,Cleveland Cavaliers @ Philadelphia 76ers,Cleveland Cavaliers,Philadelphia 76ers,1.01,1.91,1.19,1.15,1.87,18,4.83,7.2,12.5
2016-11-27,2016-17,Denver Nuggets @ Phoenix Suns,Denver Nuggets,Phoenix Suns,1.01,2.5,1.88,2.26,1.66,8.4,2.28,1.79,-3.5
2016-11-26,2016-17,Detroit Pistons @ Oklahoma City Thunder,Detroit Pistons,Oklahoma City Thunder,2.5,7.2,2.74,2.68,1.03,1.67,1.55,1.59,-4.5
2016-11-26,2016-17,Los Angeles Clippers @ Indiana Pacers,Los Angeles Clippers,Indiana Pacers,1.14,50,1.28,1.15,1.01,8.2,1.13,7.4,10.5
2016-11-26,2016-17,Memphis Grizzlies @ Miami Heat,Memphis Grizzlies,Miami Heat,1.02,3.3,1.96,1.92,1.96,15.5,2.23,2.06,-1.5
2016-11-27,2016-17,Milwaukee Bucks @ Orlando Magic,Milwaukee Bucks,Orlando Magic,1.02,2.5,1.98,2.14,1.8,2.5,2.17,1.88,1.5
2016-11-26,2016-17,Minnesota Timberwolves @ Golden State Warriors,Minnesota Timberwolves,Golden State Warriors,3.85,100,10.91,9.2,1.01,1.34,1.1,1.12,-13.5
2016-11-26,2016-17,New York Knicks @ Charlotte Hornets,New York Knicks,Charlotte Hornets,2.5,15,3.51,3.2,1.02,1.56,1.46,1.46,-6.5
2016-11-27,2016-17,Sacramento Kings @ Brooklyn Nets,Sacramento Kings,Brooklyn Nets,1.05,1.63,1.52,1.54,2.08,100,4.22,2.86,4.5
2016-11-26,2016-17,San Antonio Spurs @ Washington Wizards,San Antonio Spurs,Washington Wizards,1.01,1.48,1.39,1.44,2.4,8,3.42,3.3,6.5
2016-11-27,2016-17,Atlanta Hawks @ Los Angeles Lakers,Atlanta Hawks,Los Angeles Lakers,1.19,4.1,1.63,1.52,1.01,5.8,1.22,2.94,5.5
2016-11-27,2016-17,Houston Rockets @ Portland Trail Blazers,Houston Rockets,Portland Trail Blazers,1.01,1.9,1.48,1.88,1.84,100,2.35,2.14,2.5
2016-11-27,2016-17,New Orleans Pelicans @ Dallas Mavericks,New Orleans Pelicans,Dallas Mavericks,1.36,10.5,1.58,1.52,1.01,3.05,1.47,2.88,3.5
2016-11-28,2016-17,Atlanta Hawks @ Golden State Warriors,Atlanta Hawks,Golden State Warriors,3.3,100,10,12,1.01,1.6,1.09,1.09,-13.5
2016-11-28,2016-17,Boston Celtics @ Miami Heat,Boston Celtics,Miami Heat,1.21,1.68,1.5,1.59,2.36,3.5,2.97,2.72,3.5
2016-11-28,2016-17,Charlotte Hornets @ Memphis Grizzlies,Charlotte Hornets,Memphis Grizzlies,1.02,2.5,1.68,1.87,1.74,50,2.69,2.16,1.5
2016-11-28,2016-17,Oklahoma City Thunder @ New York Knicks,Oklahoma City Thunder,New York Knicks,1.02,2.5,1.94,1.99,1.57,12,2.1,2,1.5
2016-11-28,2016-17,Philadelphia 76ers @ Toronto Raptors,Philadelphia 76ers,Toronto Raptors,10.5,34,16.06,15,1.01,1.13,1.04,1.07,-15.5
2016-11-28,2016-17,Sacramento Kings @ Washington Wizards,Sacramento Kings,Washington Wizards,2.3,11,2.83,2.8,1.01,1.94,1.57,1.55,-4.5
2016-11-28,2016-17,Utah Jazz @ Minnesota Timberwolves,Utah Jazz,Minnesota Timberwolves,1.01,2,1.6,1.75,2,9.2,2.56,2.32,2.5
2016-11-29,2016-17,Cleveland Cavaliers @ Milwaukee Bucks,Cleveland Cavaliers,Milwaukee Bucks,1.13,160,1.55,1.36,1.01,9.2,1.42,3.7,6.5
2016-11-29,2016-17,Detroit Pistons @ Charlotte Hornets,Detroit Pistons,Charlotte Hornets,1.02,3.6,1.38,2.62,1.36,7.2,1.69,1.63,-2.5
2016-11-29,2016-17,Houston Rockets @ Utah Jazz,Houston Rockets,Utah Jazz,1.63,1000,7.27,1.94,1.01,2.5,1.33,2.06,1.5
2016-11-29,2016-17,Los Angeles Clippers @ Brooklyn Nets,Los Angeles Clippers,Brooklyn Nets,1.01,18,1.39,1.18,1.01,15,2.32,6.4,12.5
2016-11-29,2016-17,Los Angeles Lakers @ New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans,2.72,34,4.66,3,1.01,1.61,1.32,1.47,-5.5
2016-11-29,2016-17,Orlando Magic @ San Antonio Spurs,Orlando Magic,San Antonio Spurs,1.02,13.5,1.5,10,1.07,1000,1.63,1.1,-13.5
2016-11-30,2016-17,Atlanta Hawks @ Phoenix Suns,Atlanta Hawks,Phoenix Suns,1.3,2.2,1.58,1.59,1.04,3.9,2.19,2.72,5.5
2016-11-30,2016-17,Detroit Pistons @ Boston Celtics,Detroit Pistons,Boston Celtics,1.01,5,1.63,3.5,1.15,4.1,1.45,1.4,-7.5
2016-11-30,2016-17,Indiana Pacers @ Portland Trail Blazers,Indiana Pacers,Portland Trail Blazers,3.3,11.5,4.42,3.7,1.01,1.41,1.24,1.37,-7.5
2016-11-30,2016-17,Los Angeles Lakers @ Chicago Bulls,Los Angeles Lakers,Chicago Bulls,1.2,12,4.58,5.9,1.1,15.5,1.28,1.2,-10.5
2016-11-30,2016-17,Memphis Grizzlies @ Toronto Raptors,Memphis Grizzlies,Toronto Raptors,4.3,12.5,7.9,9.8,1.06,1.41,1.15,1.12,-12.5
2016-11-30,2016-17,Miami Heat @ Denver Nuggets,Miami Heat,Denver Nuggets,1.01,5.1,1.1,3.3,1.2,1000,9.8,1.44,-6.5
2016-11-30,2016-17,New York Knicks @ Minnesota Timberwolves,New York Knicks,Minnesota Timberwolves,1.05,2.64,2.29,2.58,1.6,11,2.14,1.61,-4.5
2016-11-30,2016-17,San Antonio Spurs @ Dallas Mavericks,San Antonio Spurs,Dallas Mavericks,1.02,3.1,1.19,1.26,1.29,1000,27.75,4.6,9.5
2016-11-30,2016-17,Washington Wizards @ Oklahoma City Thunder,Washington Wizards,Oklahoma City Thunder,1.11,16,1.25,2.98,1.01,8.8,1.41,1.5,-6.5
2016-12-01,2016-17,Dallas Mavericks @ Charlotte Hornets,Dallas Mavericks,Charlotte Hornets,6,12.5,8.21,7.8,1.02,1.22,1.15,1.15,-10.5
2016-12-01,2016-17,Houston Rockets @ Golden State Warriors,Houston Rockets,Golden State Warriors,1.01,8,3.19,6.6,1.12,100,1.27,1.17,-10.5
2016-12-01,2016-17,Los Angeles Clippers @ Cleveland Cavaliers,Los Angeles Clippers,Cleveland Cavaliers,1.03,3.1,1.4,2.56,1.46,50,1.84,1.64,-5.5
2016-12-01,2016-17,Miami Heat @ Utah Jazz,Miami Heat,Utah Jazz,1.05,5.5,2.81,3.85,1.22,2.58,1.39,1.35,-9.5
2016-12-01,2016-17,Milwaukee Bucks @ Brooklyn Nets,Milwaukee Bucks,Brooklyn Nets,1.01,1.64,1.09,1.47,2.62,1000,28.26,3.05,4.5
2016-12-01,2016-17,Orlando Magic @ Memphis Grizzlies,Orlando Magic,Memphis Grizzlies,1.1,100,1.69,1.61,1.01,27,2.37,2.6,1.5
2016-12-03,2016-17,Brooklyn Nets @ Milwaukee Bucks,Brooklyn Nets,Milwaukee Bucks,2.12,50,5.68,5.7,1.04,1.9,1.24,1.2,-9.5
2016-12-02,2016-17,Cleveland Cavaliers @ Chicago Bulls,Cleveland Cavaliers,Chicago Bulls,1.27,5.7,1.96,1.87,1.01,4,1.75,2.12,3.5
2016-12-02,2016-17,Detroit Pistons @ Atlanta Hawks,Detroit Pistons,Atlanta Hawks,1.07,2.5,1.62,2.12,1.67,11,1.85,1.86,-2.5
2016-12-02,2016-17,Houston Rockets @ Denver Nuggets,Houston Rockets,Denver Nuggets,1.02,3,1.91,2.44,1.5,42,1.99,1.69,-1.5
2016-12-02,2016-17,Los Angeles Clippers @ New Orleans Pelicans,Los Angeles Clippers,New Orleans Pelicans,1.02,2,1.54,1.58,2,3.5,2.86,2.72,3.5
2016-12-02,2016-17,Los Angeles Lakers @ Toronto Raptors,Los Angeles Lakers,Toronto Raptors,5,100,6.25,5.1,1.01,1.26,1.11,1.24,-10.5
2016-12-02,2016-17,Minnesota Timberwolves @ New York Knicks,Minnesota Timberwolves,New York Knicks,1.77,8.2,2.03,1.77,1.15,2.5,2.07,2.28,-2.5
2016-12-02,2016-17,Orlando Magic @ Philadelphia 76ers,Orlando Magic,Philadelphia 76ers,1.01,2.5,1.73,2,1.73,19,2.02,2,-2.5
2016-12-02,2016-17,Sacramento Kings @ Boston Celtics,Sacramento Kings,Boston Celtics,1.8,100,4.34,3.3,1.02,2.08,1.37,1.44,-6.5
2016-12-02,2016-17,Washington Wizards @ San Antonio Spurs,Washington Wizards,San Antonio Spurs,2.18,17.5,4.49,4.7,1.08,2,1.26,1.28,-9.5
2016-12-03,2016-17,Atlanta Hawks @ Toronto Raptors,Atlanta Hawks,Toronto Raptors,3.9,19.5,4.99,4.5,1.03,1.42,1.09,1.27,-7.5
2016-12-03,2016-17,Boston Celtics @ Philadelphia 76ers,Boston Celtics,Philadelphia 76ers,1.01,2.5,1.26,1.22,2.48,21,5.35,5.5,8.5
2016-12-03,2016-17,Chicago Bulls @ Dallas Mavericks,Chicago Bulls,Dallas Mavericks,1.59,55,1.78,1.68,1.02,2.6,1.06,2.44,3.5
2016-12-03,2016-17,Denver Nuggets @ Utah Jazz,Denver Nuggets,Utah Jazz,3.35,50,4.45,3.7,1.01,1.5,1.05,1.35,-6.5
2016-12-03,2016-17,Los Angeles Lakers @ Memphis Grizzlies,Los Angeles Lakers,Memphis Grizzlies,1.51,18.5,2.28,2.24,1.01,3,1.71,1.81,-1.5
2016-12-03,2016-17,Miami Heat @ Portland Trail Blazers,Miami Heat,Portland Trail Blazers,1.19,8.6,2.84,3.35,1.01,3,1.39,1.42,-6.5
2016-12-03,2016-17,Minnesota Timberwolves @ Charlotte Hornets,Minnesota Timberwolves,Charlotte Hornets,1.01,15,3.19,3.2,1.02,13.5,1.45,1.47,-6.5
2016-12-04,2016-17,Orlando Magic @ Detroit Pistons,Orlando Magic,Detroit Pistons,1.01,5.6,1.89,3.85,1.2,7.8,1.41,1.34,-7.5
2016-12-03,2016-17,Phoenix Suns @ Golden State Warriors,Phoenix Suns,Golden State Warriors,12.5,100,23.52,18.5,1.01,1.09,1.05,1.06,-16.5
2016-12-04,2016-17,Indiana Pacers @ Los Angeles Clippers,Indiana Pacers,Los Angeles Clippers,1.02,13,2.56,6.6,1.07,26,1.22,1.19,-12.5
2016-12-04,2016-17,New Orleans Pelicans @ Oklahoma City Thunder,New Orleans Pelicans,Oklahoma City Thunder,3.15,10,3.56,3.55,1.01,1.51,1.28,1.42,-6.5
2016-12-04,2016-17,Sacramento Kings @ New York Knicks,Sacramento Kings,New York Knicks,2.02,13,2.51,2.1,1.01,2.2,1.69,1.9,-2.5
2016-12-05,2016-17,Boston Celtics @ Houston Rockets,Boston Celtics,Houston Rockets,1.33,4,3.27,3.05,1.1,2.2,1.51,1.47,-4.5
2016-12-05,2016-17,Charlotte Hornets @ Dallas Mavericks,Charlotte Hornets,Dallas Mavericks,1.03,2.4,1.64,1.63,1.4,18,2.53,2.52,4.5
2016-12-05,2016-17,Cleveland Cavaliers @ Toronto Raptors,Cleveland Cavaliers,Toronto Raptors,1.01,2.5,1.27,2.18,1.75,20,1.97,1.83,-1.5
2016-12-05,2016-17,Denver Nuggets @ Philadelphia 76ers,Denver Nuggets,Philadelphia 76ers,1.05,2.2,1.56,1.61,1.62,7.4,2.72,2.58,4.5
2016-12-05,2016-17,Indiana Pacers @ Golden State Warriors,Indiana Pacers,Golden State Warriors,8.6,1000,46.15,11,1.03,1.2,1.09,1.1,-15.5
2016-12-05,2016-17,Memphis Grizzlies @ New Orleans Pelicans,Memphis Grizzlies,New Orleans Pelicans,1.44,8.2,2.62,2.6,1.1,5.6,1.59,1.6,-5.5
2016-12-05,2016-17,Oklahoma City Thunder @ Atlanta Hawks,Oklahoma City Thunder,Atlanta Hawks,1.04,3.25,2.08,2.6,1.52,6.2,1.75,1.61,-2.5
2016-12-05,2016-17,Portland Trail Blazers @ Chicago Bulls,Portland Trail Blazers,Chicago Bulls,1.01,3,1.95,2.6,1.45,2.14,1.73,1.64,-5.5
2016-12-05,2016-17,San Antonio Spurs @ Milwaukee Bucks,San Antonio Spurs,Milwaukee Bucks,1.25,3.55,1.56,1.44,1.52,3.35,2.13,3.25,5.5
2016-12-05,2016-17,Utah Jazz @ Los Angeles Lakers,Utah Jazz,Los Angeles Lakers,1.01,1.8,1.1,1.59,2.22,17.5,3.3,2.68,3.5
2016-12-05,2016-17,Washington Wizards @ Brooklyn Nets,Washington Wizards,Brooklyn Nets,1.1,1.7,1.44,1.4,1.29,4.5,2.81,3.5,5.5
2016-12-06,2016-17,Chicago Bulls @ Detroit Pistons,Chicago Bulls,Detroit Pistons,2.34,1000,12.5,3.1,1.02,2,1.15,1.46,-5.5
2016-12-06,2016-17,New York Knicks @ Miami Heat,New York Knicks,Miami Heat,1.01,2.92,1.99,2.1,1.38,11,1.86,1.92,-1.5
2016-12-06,2016-17,Orlando Magic @ Washington Wizards,Orlando Magic,Washington Wizards,1.03,2.5,1.83,2.42,1.64,15.5,2.11,1.7,-3.5
2016-12-06,2016-17,Philadelphia 76ers @ Memphis Grizzlies,Philadelphia 76ers,Memphis Grizzlies,1.49,5.5,3.3,3.6,1.01,3.45,1.36,1.38,-8.5
2016-12-06,2016-17,Phoenix Suns @ Utah Jazz,Phoenix Suns,Utah Jazz,2.44,50,10.91,3.6,1.01,1.6,1.11,1.38,-7.5
2016-12-06,2016-17,San Antonio Spurs @ Minnesota Timberwolves,San Antonio Spurs,Minnesota Timberwolves,1.01,2.14,1.16,1.64,1.95,1000,14.36,2.58,4.5
